POSTAL_CODE,lat,lon,temp_change,precip_change,humidity_change,wind_change
2306,-32.9908543,151.680106,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2307,-32.879801,151.6917966,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2308,-32.8930342,151.7034879,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2311,-32.2611927,151.4668962,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2312,-32.1257631,152.3799862,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2315,-32.7344109,152.151274,flat to +10%,> -50% Change,flat to +10%,flat to +10%
2316,-32.7647951,152.0399534,flat to +10%,> -50% Change,flat to -10%,flat to +10%
2317,-32.7326108,152.0897462,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2318,-32.753389,151.8643252,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2319,-32.7043146,152.0048138,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2320,-32.7147232,151.5369624,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
2321,-32.6916544,151.4435474,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
2322,-32.8189255,151.6654939,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2323,-32.9103365,151.4902483,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2324,-32.6400424,151.9111422,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2325,-32.9380528,151.1869325,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
2326,-32.787791,151.4552213,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
2327,-32.83126130000001,151.4844099,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2328,-32.466267,150.6285091,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2329,-32.0459832,150.1184797,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2330,-32.7319195,150.8609358,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2333,-32.2415573,150.7214362,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2334,-32.6875639,151.38519,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
2335,-32.6270649,151.3501856,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
2336,-32.1089351,151.1869325,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2337,-31.9193182,151.0937206,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2338,-31.7295314,151.0005643,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2339,-31.7795952,150.535641,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2340,-31.2814691,151.0471355,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2341,-31.3599657,150.6052865,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2342,-31.1929989,150.6052865,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2343,-31.4297744,150.3037323,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2344,-31.1325489,150.6981989,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2345,-30.9158156,150.8376769,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2346,-30.6870373,150.6749653,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2347,-30.3053875,150.4892292,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2350,-30.4941859,151.9813913,+25% to +50%,> -50% Change,-10% to -25%,flat to +10%
2351,-30.4899535,151.6410199,+25% to +50%,> -50% Change,-10% to -25%,flat to +10%
2352,-31.0794521,151.1636244,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2353,-30.9728211,151.0704263,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2354,-31.0638225,151.8877321,+25% to +50%,> -50% Change,-10% to -25%,flat to +10%
2355,-30.7474594,151.0937206,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2356,-30.54365829999999,148.96649,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2357,-31.3085444,149.1960526,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
2358,-30.5621734,151.373521,+25% to +50%,> -50% Change,-10% to -25%,flat to +10%
2359,-30.1352024,151.0005643,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2360,-29.640762,151.2335592,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2361,-29.2477204,151.1869325,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2365,-30.0677809,151.6070583,+25% to +50%,> -50% Change,-10% to -25%,flat to +10%
2369,-29.9529375,151.2102442,+25% to +50%,> -50% Change,-10% to -25%,flat to +10%
2370,-29.6445018,151.9813913,+25% to +50%,> -50% Change,-10% to -25%,flat to +10%
2371,-29.3880642,151.6070583,+25% to +50%,> -50% Change,-10% to -25%,flat to +10%
2372,-29.1323998,151.9813913,+25% to +50%,> -50% Change,-10% to -25%,flat to +10%
2379,-31.0917446,149.7948904,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
2380,-30.9361952,150.1647697,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2381,-31.305517,149.9797036,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2382,-30.6855751,150.1647697,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2386,-30.0503142,148.8289611,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2387,-29.7110242,148.96649,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2388,-30.36028289999999,149.3800105,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2390,-30.1669781,149.9334764,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2395,-31.5759338,149.4260421,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
2396,-30.9238593,149.1501056,+25% to +50%,> -50% Change,-25% to -50%,flat to +10%
2397,-29.9061308,149.5642369,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2398,-29.6707647,149.7948904,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2399,-29.4257975,150.1647697,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2400,-29.4491211,149.7487272,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2401,-29.5555212,150.3500838,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2402,-29.29364379999999,150.4892292,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2403,-29.6456255,150.7214362,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2404,-30.01423399999999,150.6749653,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2405,-28.8981206,149.5642369,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2406,-28.9041572,149.0408494,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2408,-28.9549564,150.4892292,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2409,-28.696216,150.1184797,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2410,-28.9050811,150.8144215,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2411,-29.1063577,150.3269061,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2415,-32.2537173,151.8643252,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
2420,-32.3296556,151.7473377,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2421,-32.5902258,151.5369624,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
2422,-31.9652427,151.7941232,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2423,-32.358861,152.215754,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2424,-31.6440437,152.0282394,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2425,-32.4809178,152.0282394,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2426,-31.8260586,152.5796026,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2427,-31.8634637,152.6501045,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2428,-32.2735633,152.4738975,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2429,-31.7944775,152.3095833,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
2430,-31.92251319999999,152.4973826,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2431,-30.91860209999999,153.0500809,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2439,-31.6342174,152.6148504,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2440,-30.9630729,152.5443612,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
2441,-31.2127192,152.8029443,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2443,-31.7402243,152.7088752,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2444,-31.392698,152.8499952,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2445,-31.5931838,152.8029443,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2446,-31.4267124,152.3565156,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2447,-30.740808,152.8735247,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2448,-30.5997515,152.9558991,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2449,-30.61332359999999,152.6853649,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2450,-30.16526,152.9676695,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2452,-30.3581041,153.0912986,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2453,-30.2516968,152.5913512,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2454,-30.4855002,152.8735247,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2455,-30.5198264,152.9794406,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2456,-30.0520062,153.1325243,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2460,-29.6427683,152.7323884,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2462,-29.7093022,153.1325243,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2463,-29.6112567,153.2739287,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2464,-29.4843022,153.332874,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2465,-29.4168813,153.244462,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2466,-29.3884679,153.3623524,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2469,-28.9152316,152.5443612,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
2470,-28.878424,152.9676695,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2471,-28.9987239,153.2267838,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2472,-29.1481762,153.3210837,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2473,-29.1102761,153.4213208,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2474,-28.4803132,152.9205918,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2475,-28.5241278,152.4269361,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
2476,-28.3950477,152.4269361,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
2477,-28.9094612,153.4154233,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2478,-28.8529354,153.5570056,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2479,-28.713311,153.5098019,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2480,-28.7665066,153.250355,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2481,-28.6283277,153.568808,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2482,-28.5204603,153.4154233,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2483,-28.4536389,153.5098019,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2484,-28.3541283,153.3446649,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2485,-28.178556,153.5157018,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2486,-28.2187657,153.4744054,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2487,-28.2768342,153.5452038,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2488,-28.3352184,153.5393031,flat to +10%,> -50% Change,flat to -10%,flat to +10%
2489,-28.3834692,153.5629067,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2490,-28.2663062,153.4685065,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2500,-34.4207112,150.8783824,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2502,-34.4884509,150.8754745,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2505,-34.4744767,150.8900145,flat to +10%,> -50% Change,flat to +10%,flat to +10%
2506,-34.4793722,150.840584,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2508,-34.2055707,150.9307341,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2515,-34.295339,150.933643,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2516,-34.3284699,150.904556,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2517,-34.3454996,150.9016476,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2518,-34.3759776,150.9016476,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2519,-34.3902523,150.8783824,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2522,-34.4045914,150.8798363,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2525,-34.4319396,150.8434913,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2526,-34.4132402,150.7911697,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2527,-34.5764532,150.7562989,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2528,-34.5566631,150.8551207,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2529,-34.5971935,150.8551207,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2530,-34.5227686,150.7446771,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2533,-34.6635132,150.7795452,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2534,-34.7373565,150.7911697,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2535,-34.7533953,150.6981989,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2536,-35.6491178,150.0722053,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2537,-35.8894726,149.9334764,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2538,-35.4461873,150.2805623,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2539,-35.3536829,150.2342337,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2540,-35.1516626,150.5976674,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2541,-34.8772295,150.5936766,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2545,-36.1284919,149.7948904,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2546,-36.2586281,149.9797036,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2548,-36.8301133,149.8757147,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2549,-36.9804396,149.817978,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2550,-36.6279305,149.7487272,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2551,-37.2277856,149.7948904,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2555,-33.8787051,150.7504879,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2556,-33.9404662,150.7330562,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2557,-33.9968842,150.7737333,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2558,-34.0331927,150.8057017,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2559,-34.050553,150.794076,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2560,-34.2364674,150.8144215,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2563,-34.1028697,150.7504879,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2564,-33.9963891,150.8900145,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2565,-33.9909712,150.8493059,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2566,-34.0317453,150.8493059,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2567,-34.048387,150.7562989,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2568,-34.1380681,150.7098171,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2569,-34.1924773,150.7040079,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2570,-34.0252949,150.6285091,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2571,-34.2011979,150.6401218,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2572,-34.177879,150.5124332,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2573,-34.233219,150.587872,+10% to +25%,> -50% Change,flat to -10%,+10% to +25%
2574,-34.3767989,150.6517354,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2575,-34.358075,150.3500838,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2576,-34.5304441,150.4660289,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2577,-34.6253671,150.4428323,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2578,-34.6559402,150.2921468,+10% to +25%,> -50% Change,flat to -10%,flat to +10%
2579,-34.7125661,150.1647697,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2580,-34.7206289,149.7487272,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2581,-34.7796381,149.3800105,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2582,-34.9445333,148.8289611,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2583,-34.2977169,149.3800105,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2584,-34.6796688,148.6687118,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2585,-34.6006042,148.5315297,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2586,-34.4652711,148.8289611,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2587,-34.6013985,148.3260629,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2588,-34.522128,148.1209694,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2590,-34.6546705,147.9617144,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2594,-34.2563299,148.0982046,+25% to +50%,> -50% Change,-25% to -50%,+10% to +25%
2600,-35.3075699,149.1099161,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2601,-35.28099419999999,149.1213974,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2602,-35.2544049,149.1328799,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2603,-35.3239832,149.1328799,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2604,-35.3321319,149.1529768,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2605,-35.3341832,149.0898262,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2606,-35.34907949999999,149.0898262,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2607,-35.3639236,149.0984358,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2609,-35.2736652,149.2190324,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2611,-35.4477412,148.7831534,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2612,-35.2792021,149.1414924,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2614,-35.2516136,149.0525253,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2615,-35.2087136,149.0238401,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2617,-35.228161,149.092696,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2618,-35.1423355,149.0353134,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2619,-35.3831348,149.2017971,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2620,-35.631887999999996,149.0123679,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2621,-35.4176011,149.4490642,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2622,-35.52059,149.7487272,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2623,-35.576588,149.4490642,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2624,-36.4030689,148.4002165,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2625,-36.499567,148.2975552,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2626,-35.8686568,149.1501056,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2627,-36.5726432,148.4629997,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2628,-36.549011900000004,148.7831534,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2629,-36.0002232,148.7831534,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2630,-36.3150116,149.1960526,+25% to +50%,> -50% Change,-10% to -25%,flat to +10%
2631,-36.5504439,149.3339956,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2632,-36.9411375,149.1960526,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2633,-36.9653136,148.8747865,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2640,-35.9976838,147.259277,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2641,-36.03036549999999,146.9548653,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2642,-36.0220179,148.052689,+25% to +50%,> -50% Change,-10% to -25%,flat to +10%
2643,-35.9580119,146.6289429,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2644,-35.7533631,147.4174803,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
2645,-35.3139098,146.2482277,+10% to +25%,> -50% Change,-10% to -25%,flat to +10%
2646,-35.7553785,146.2929381,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
2647,-35.9286597,146.0472969,+10% to +25%,> -50% Change,-10% to -25%,+10% to +25%
2648,-33.3707197,142.1912307,+10% to +25%,> -50% Change,-25% to -50%,+10% to +25%
2649,-35.8017999,148.3032562,+25% to +50%,> -50% Change,-10% to -25%,+10% to +25%
